주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류
야간,금,1,1,0,0,0,전남,강진군,차량단독,도로이탈,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음
야간,금,1,1,0,0,0,부산,사상구,차대사람,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승합차,보행자
야간,금,1,1,0,0,0,강원,고성군,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자
야간,금,1,1,0,0,0,부산,부산진구,차대사람,기타,과속,고가도로위,고가도로위,화물차,보행자
야간,목,1,4,3,0,0,충남,아산시,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,승용차
야간,목,1,2,1,0,0,경남,양산시,차대차,기타,중앙선 침범,단일로,기타단일로,농기계,승용차
야간,목,1,2,0,1,0,전남,목포시,차대차,기타,신호위반,교차로,교차로내,이륜차,승용차
주간,목,1,1,0,0,0,부산,해운대구,차대사람,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자
주간,목,1,1,0,0,0,전남,보성군,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자
주간,목,1,1,0,0,0,충남,공주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음
주간,목,1,1,0,0,0,경남,통영시,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차
주간,목,1,1,0,0,0,인천,서구,차대차,측면직각충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,자전거
주간,목,1,1,0,0,0,제주,제주시,차대차,기타,과속,단일로,기타단일로,승용차,원동기장치자전거
주간,목,1,1,0,0,0,서울,광진구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계
주간,목,1,1,0,0,0,강원,동해시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계
야간,목,1,1,0,0,0,경기,하남시,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차
야간,목,1,2,0,1,0,경기,평택시,차대차,기타,신호위반,교차로,교차로내,자전거,승합차
야간,수,1,1,0,0,0,경북,성주군,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,수,1,1,0,0,0,인천,연수구,차대차,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,자전거,승용차
야간,수,1,1,0,0,0,경북,안동시,차대사람,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,수,1,1,0,0,0,경기,의정부시,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자
주간,수,1,1,0,0,0,강원,강릉시,차대사람,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자
주간,수,1,1,0,0,0,경북,김천시,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,농기계,없음
주간,수,1,1,0,0,0,전북,임실군,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
주간,수,1,1,0,0,0,부산,금정구,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음
주간,수,1,1,0,0,0,경북,영천시,차대차,측면직각충돌,앞지르기 금지위반,교차로,교차로내,승용차,이륜차
주간,수,1,1,0,0,0,경기,부천시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,화물차
주간,수,1,6,5,0,0,경북,의성군,차대차,기타,중앙선 침범,단일로,기타단일로,화물차,화물차
야간,화,1,1,0,0,0,경북,안동시,차대사람,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승용차,보행자
야간,화,1,2,0,1,0,충남,아산시,차량단독,공작물충돌,안전운전 의무 불이행,고가도로위,고가도로위,승용차,없음
야간,화,1,1,0,0,0,경기,화성시,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,화물차,이륜차
야간,화,1,1,0,0,0,경기,안양시,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,화,1,1,0,0,0,전북,고창군,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자
주간,화,1,1,0,0,0,전북,익산시,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,승합차
주간,화,1,1,0,0,0,부산,남구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
주간,화,1,1,0,0,0,전북,진안군,차량단독,기타,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,없음
주간,화,1,2,0,1,0,경기,가평군,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차
주간,화,1,1,0,0,0,울산,울주군,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,화물차
주간,화,1,1,0,0,0,충남,논산시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,화물차,없음
주간,화,1,2,1,0,0,제주,제주시,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,없음
주간,화,1,1,0,0,0,강원,춘천시,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,없음
주간,화,1,1,0,0,0,경기,부천시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차
야간,화,1,1,0,0,0,경기,안양시,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자
야간,화,1,1,0,0,0,광주,북구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,월,1,1,0,0,0,서울,동작구,차량단독,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,없음
야간,월,1,1,0,0,0,경기,고양시,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,월,1,1,0,0,0,경남,김해시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차
야간,월,1,1,0,0,0,전북,고창군,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자
야간,월,1,3,1,1,0,전북,군산시,차대차,추돌,과속,단일로,기타단일로,이륜차,이륜차
주간,월,2,6,4,0,0,강원,영월군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차
주간,월,1,4,3,0,0,경남,창원시(통합),차대차,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차
주간,월,1,1,0,0,0,전북,익산시,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
주간,월,1,4,3,0,0,충북,음성군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,횡단보도부근,화물차,없음
야간,월,1,5,1,3,0,경남,밀양시,차대차,측면직각충돌,부당한 회전,단일로,기타단일로,승용차,승용차
야간,월,1,1,0,0,0,경북,안동시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차
야간,월,1,1,0,0,0,경남,창원시(통합),차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,일,1,1,0,0,0,인천,중구,차대차,측면직각충돌,신호위반,교차로,교차로내,이륜차,승용차
주간,일,1,1,0,0,0,경남,합천군,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자
주간,일,1,1,0,0,0,경북,군위군,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자
주간,일,1,1,0,0,0,대구,서구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,불명
주간,일,1,1,0,0,0,경북,구미시,차대사람,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자
주간,일,1,1,0,0,0,강원,평창군,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음
주간,일,1,1,0,0,0,서울,관악구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자
야간,일,1,1,0,0,0,충남,서천군,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,토,1,1,0,0,0,부산,강서구,차대차,기타,신호위반,단일로,기타단일로,이륜차,승용차
주간,토,1,1,0,0,0,강원,인제군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,교량위,이륜차,없음
주간,토,1,1,0,0,0,서울,중구,차대사람,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,승용차,보행자
주간,토,1,1,0,0,0,충북,음성군,차대차,기타,차로위반(진로변경 위반),단일로,기타단일로,원동기장치자전거,승용차
주간,토,1,2,0,1,0,경남,김해시,차대차,측면직각충돌,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,승용차
주간,토,1,1,0,0,0,경기,파주시,차대차,기타,신호위반,교차로,교차로내,원동기장치자전거,승용차
주간,토,1,1,0,0,0,경남,밀양시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차
주간,토,1,7,0,6,0,경기,시흥시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차
야간,토,2,2,0,0,0,경남,양산시,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음
야간,토,1,2,0,1,0,충북,청원군,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,승용차,승용차
야간,토,2,2,0,0,0,인천,남구,차대사람,기타,안전운전 의무 불이행,단일로,횡단보도부근,승용차,보행자
야간,금,1,1,0,0,0,인천,중구,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,승합차,화물차
야간,금,1,2,1,0,0,서울,금천구,차대차,기타,안전거리 미확보,교차로,교차로부근,승용차,승용차
야간,금,1,1,0,0,0,충남,보령시,차대사람,횡단중,보행자 보호의무 위반,단일로,횡단보도부근,승용차,보행자
야간,금,1,1,0,0,0,충북,충주시,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자
야간,금,1,1,0,0,0,전북,익산시,차대사람,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자
야간,금,1,1,0,0,0,충북,청원군,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자
야간,금,1,1,0,0,0,경북,영천시,차량단독,기타,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,없음
야간,금,2,4,2,0,0,경남,밀양시,차대차,정면충돌,중앙선 침범,단일로,교량위,승용차,화물차
야간,금,1,1,0,0,0,경북,경산시,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자
주간,금,1,1,0,0,0,경남,창녕군,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계
주간,금,1,1,0,0,0,경북,의성군,차대사람,기타,부당한 회전,단일로,기타단일로,승용차,보행자
주간,금,1,1,0,0,0,부산,영도구,차대차,추돌,안전거리 미확보,단일로,기타단일로,자전거,승용차
주간,금,1,3,0,2,0,경북,성주군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차
주간,금,1,1,0,0,0,전남,해남군,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음
야간,금,1,1,0,0,0,대전,대덕구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자
야간,금,1,1,0,0,0,서울,강동구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자
야간,금,1,1,0,0,0,부산,해운대구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,불명,보행자
야간,목,1,2,1,0,0,경기,안양시,차대사람,보도통행중,보행자 보호의무 위반,교차로,교차로내,승합차,보행자
야간,목,1,1,0,0,0,경기,수원시,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자
야간,목,1,3,0,2,0,충북,청원군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차
야간,목,1,1,0,0,0,경북,청도군,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,목,1,1,0,0,0,전남,해남군,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,목,1,1,0,0,0,전남,완도군,차대사람,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자
야간,목,1,2,0,1,0,서울,용산구,차대차,측면직각충돌,신호위반,교차로,교차로내,이륜차,이륜차
야간,목,1,1,0,0,0,전남,장흥군,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,목,1,1,0,0,0,대구,서구,차대차,추돌,안전운전 의무 불이행,교차로,교차로내,승용차,원동기장치자전거
야간,목,1,1,0,0,0,울산,동구,차대사람,보도통행중,보행자 보호의무 위반,단일로,횡단보도상,승용차,보행자
야간,목,1,1,0,0,0,광주,광산구,차대차,측면직각충돌,중앙선 침범,교차로,교차로부근,승합차,이륜차
야간,목,1,1,0,0,0,충남,공주시,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,목,1,1,0,0,0,경북,구미시,차대사람,횡단중,보행자 보호의무 위반,단일로,횡단보도상,승용차,보행자
주간,목,1,1,0,0,0,경기,양평군,차대사람,보도통행중,보행자 보호의무 위반,단일로,횡단보도상,건설기계,보행자
주간,목,1,7,0,6,0,경북,울진군,차대차,추돌,안전운전 의무 불이행,단일로,교량위,화물차,화물차
주간,목,1,1,0,0,0,전북,전주시,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거
주간,목,1,1,0,0,0,서울,마포구,차대차,추돌,신호위반,단일로,교량위,건설기계,화물차
주간,목,1,1,0,0,0,충남,천안시,차대사람,기타,보행자 보호의무 위반,단일로,기타단일로,불명,보행자
주간,목,1,1,0,0,0,전남,여수시,차대차,정면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,원동기장치자전거
주간,목,1,1,0,0,0,제주,제주시,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,목,1,1,0,0,0,충북,청원군,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,목,1,1,0,0,0,대전,대덕구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,목,2,2,0,0,0,경기,김포시,차대사람,횡단중,신호위반,단일로,횡단보도상,화물차,보행자
야간,목,1,1,0,0,0,경기,시흥시,차량단독,전도전복,안전운전 의무 불이행,교차로,교차로내,승용차,없음
야간,목,1,1,0,0,0,강원,강릉시,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,목,1,1,0,0,0,충북,보은군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,터널안,승용차,없음
야간,수,1,1,0,0,0,서울,마포구,차대차,기타,안전운전 의무 불이행,단일로,횡단보도상,승용차,이륜차
야간,수,1,2,1,0,0,경남,함안군,차량단독,기타,과속,단일로,기타단일로,승용차,없음
야간,수,1,1,0,0,0,충북,음성군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,특수차,이륜차
야간,수,1,1,0,0,0,전남,장흥군,차량단독,도로이탈,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음
야간,수,1,1,0,0,0,전북,군산시,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,수,1,1,0,0,0,전북,군산시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거
주간,수,1,1,0,0,0,서울,도봉구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
주간,수,1,1,0,0,0,경기,화성시,차대차,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,이륜차
주간,수,1,1,0,0,0,경북,영천시,차대차,추돌,앞지르기 금지위반,단일로,기타단일로,화물차,원동기장치자전거
주간,수,1,1,0,0,0,강원,홍천군,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,화물차
주간,수,1,1,0,0,0,전남,장성군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,농기계,승용차
주간,수,1,1,0,0,0,전남,강진군,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,농기계,없음
주간,수,1,1,0,0,0,충북,옥천군,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자
주간,수,1,1,0,0,0,경북,칠곡군,차대사람,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자
주간,수,1,1,0,0,0,대구,달서구,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,없음
주간,수,1,1,0,0,0,경북,포항시,차대사람,횡단중,중앙선 침범,단일로,기타단일로,화물차,보행자
주간,수,1,4,3,0,0,경기,수원시,차량단독,공작물충돌,중앙선 침범,단일로,기타단일로,승용차,없음
주간,수,1,1,0,0,0,경기,용인시,차대사람,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,승용차,보행자
야간,수,1,2,0,1,0,경북,경산시,차대차,기타,중앙선 침범,단일로,기타단일로,승용차,승합차
야간,수,1,2,1,0,0,울산,동구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자
야간,화,1,1,0,0,0,경북,상주시,차대사람,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자
야간,화,1,2,1,0,0,서울,은평구,차대사람,횡단중,과속,단일로,횡단보도상,승합차,보행자
야간,화,1,1,0,0,0,세종,세종,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계
야간,화,1,2,1,0,0,경기,화성시,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음
야간,화,1,1,0,0,0,경기,여주시,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,화,1,1,0,0,0,경북,경주시,차대사람,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자
주간,화,1,3,1,1,0,전남,광양시,차대차,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차
주간,화,1,1,0,0,0,전북,진안군,차대사람,기타,기타(운전자법규위반),단일로,기타단일로,화물차,보행자
주간,화,1,1,0,0,0,전남,해남군,차대차,추돌,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,화물차
주간,화,2,2,0,0,0,경기,용인시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차
주간,화,1,1,0,0,0,전북,순창군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거
주간,화,1,1,0,0,0,경북,봉화군,차대차,추돌,중앙선 침범,단일로,기타단일로,자전거,승용차
주간,화,1,2,1,0,0,경기,안성시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음
주간,화,1,1,0,0,0,강원,평창군,차대차,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,화물차
야간,화,1,1,0,0,0,울산,울주군,차대차,추돌,안전거리 미확보,교차로,교차로부근,화물차,화물차
야간,화,1,1,0,0,0,경기,안양시,차대사람,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자
야간,화,1,1,0,0,0,대전,서구,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자
야간,화,1,2,1,0,0,충남,아산시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차
야간,화,1,1,0,0,0,대구,달서구,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음
야간,월,1,1,0,0,0,인천,서구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거
야간,월,1,1,0,0,0,부산,해운대구,차대차,측면직각충돌,신호위반,교차로,교차로부근,원동기장치자전거,승용차
야간,월,1,1,0,0,0,경북,경산시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음
야간,월,1,1,0,0,0,경남,의령군,차대사람,차도통행중,안전운전 의무 불이행,단일로,교량위,승용차,보행자
주간,월,1,1,0,0,0,경북,의성군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,교량위,원동기장치자전거,없음
주간,월,1,1,0,0,0,서울,마포구,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,자전거
주간,월,1,1,0,0,0,서울,마포구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
주간,월,1,2,1,0,0,경북,영양군,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,농기계,없음
주간,월,1,2,1,0,0,전남,해남군,차대차,측면직각충돌,신호위반,교차로,교차로내,이륜차,화물차
주간,월,2,2,0,0,0,전북,무주군,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차
주간,월,1,1,0,0,0,경기,수원시,차대차,기타,안전운전 의무 불이행,단일로,횡단보도상,건설기계,자전거
주간,월,1,1,0,0,0,전북,정읍시,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자
주간,월,1,1,0,0,0,경북,포항시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음
야간,월,2,3,1,0,0,경북,상주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음
야간,월,1,2,1,0,0,경북,구미시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음
야간,일,1,3,0,2,0,경남,창원시(통합),차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자
야간,일,1,1,0,0,0,광주,서구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,일,1,2,1,0,0,충남,천안시,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자
야간,일,1,1,0,0,0,경북,의성군,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,승용차,원동기장치자전거
주간,일,1,2,1,0,0,경북,군위군,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음
주간,일,1,1,0,0,0,경기,안성시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,자전거,건설기계
주간,일,1,1,0,0,0,전북,익산시,차대차,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,자전거
주간,일,1,1,0,0,0,충남,논산시,차량단독,전도전복,안전운전 의무 불이행,기타/불명,기타/불명,농기계,없음
주간,일,1,3,2,0,0,전북,완주군,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,화물차,없음
주간,일,1,1,0,0,0,서울,동대문구,차대사람,횡단중,신호위반,단일로,횡단보도상,자전거,보행자
주간,일,1,7,5,1,0,경남,하동군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,특수차,승용차
야간,일,1,1,0,0,0,경기,의정부시,차대차,추돌,신호위반,교차로,교차로내,승용차,자전거
야간,일,1,1,0,0,0,경기,안산시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,화물차
야간,일,1,1,0,0,0,경기,고양시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음
야간,일,1,3,1,1,0,인천,중구,차량단독,전도전복,과속,교차로,교차로부근,승용차,없음
야간,일,1,1,0,0,0,대구,달성군,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음
야간,토,1,2,1,0,0,대구,달서구,차대차,추돌,안전운전 의무 불이행,교차로,교차로내,승용차,원동기장치자전거
야간,토,1,1,0,0,0,전남,구례군,차대차,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,자전거
야간,토,1,1,0,0,0,대구,달서구,차대사람,보도통행중,안전운전 의무 불이행,단일로,횡단보도상,이륜차,보행자
주간,토,1,1,0,0,0,인천,강화군,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자
주간,토,1,1,0,0,0,경남,양산시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음
주간,토,1,1,0,0,0,서울,강북구,차량단독,전도전복,안전운전 의무 불이행,단일로,터널안,이륜차,없음
주간,토,1,1,0,0,0,서울,도봉구,차대사람,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자
주간,토,1,1,0,0,0,충북,충주시,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거
주간,토,1,1,0,0,0,경남,김해시,차대사람,횡단중,보행자 보호의무 위반,교차로,교차로부근,화물차,보행자
주간,토,1,1,0,0,0,세종,세종,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,승용차
주간,토,1,4,2,1,0,전북,임실군,차대차,기타,안전운전 의무 불이행,기타/불명,기타/불명,특수차,승용차
주간,토,1,1,0,0,0,경북,경주시,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음
야간,토,1,1,0,0,0,전남,진도군,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자
야간,토,1,1,0,0,0,대구,북구,차대사람,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,승용차,보행자
야간,토,1,1,0,0,0,서울,광진구,차대사람,횡단중,보행자 보호의무 위반,단일로,횡단보도상,승용차,보행자
야간,토,1,1,0,0,0,대구,수성구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,토,1,1,0,0,0,전남,순천시,차대차,측면직각충돌,신호위반,교차로,교차로내,화물차,이륜차
야간,금,1,1,0,0,0,충남,금산군,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음
야간,금,1,3,0,2,0,강원,양양군,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차
야간,금,1,1,0,0,0,경북,경주시,차대사람,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자
야간,금,1,1,0,0,0,경기,화성시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음
야간,금,1,1,0,0,0,충남,서산시,차대사람,횡단중,보행자 보호의무 위반,단일로,횡단보도상,승용차,보행자
야간,금,1,1,0,0,0,경북,칠곡군,차대사람,기타,안전운전 의무 불이행,단일로,횡단보도부근,승용차,보행자
야간,금,1,1,0,0,0,경기,고양시,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자
야간,금,1,1,0,0,0,경남,김해시,차대차,정면충돌,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,이륜차
야간,금,1,1,0,0,0,충남,서산시,차대사람,횡단중,신호위반,교차로,교차로내,화물차,보행자
야간,금,1,2,0,1,0,충남,아산시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,승용차
야간,금,1,1,0,0,0,경기,고양시,차대사람,기타,안전운전 의무 불이행,단일로,교량위,승합차,보행자
야간,금,1,2,1,0,0,강원,횡성군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승용차
주간,금,1,1,0,0,0,경기,화성시,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,농기계,없음
주간,금,1,1,0,0,0,충북,충주시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거
주간,금,1,3,2,0,0,경남,남해군,차량단독,도로이탈,안전운전 의무 불이행,단일로,기타단일로,승용차,없음
주간,금,1,1,0,0,0,서울,마포구,차대차,정면충돌,신호위반,교차로,교차로내,화물차,이륜차
주간,금,1,2,1,0,0,경기,남양주시,차대차,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,승용차
야간,금,1,1,0,0,0,부산,기장군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차
야간,금,1,1,0,0,0,경기,안성시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차
야간,금,1,1,0,0,0,부산,해운대구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자
야간,금,1,1,0,0,0,전북,익산시,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음
야간,금,1,1,0,0,0,경기,안양시,차대사람,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자
